Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,Age,Length_customer_yrs,Dependents,Total_Spent,Tot_Num_Purchases,Spent per purchase,Total_Accepted_Camp
1977,Graduation,Couple,41443.0,1,0,79,35.48,1.45,35.48,5.19,3.94,18.46,6,8,1,5,8,0,0,0,0,0,0,0,SA,45,8.25,1,482,14.0,34.43,0
1961,PhD,Couple,57072.0,0,1,79,91.3,0.0,5.8,0.0,0.0,2.9,2,7,5,13,5,1,0,0,0,0,0,0,CA,61,8.43,1,1034,25.0,41.36,1
1967,Graduation,Couple,54178.0,0,1,79,69.59,4.64,20.1,2.06,0.0,3.61,1,2,2,5,2,0,0,0,0,0,0,0,GER,55,8.44,1,194,9.0,21.56,0
1950,PhD,Single,48767.0,1,2,79,44.44,1.59,33.33,4.76,0.0,15.87,3,2,1,3,5,0,0,0,0,0,0,0,AUS,72,8.5,3,63,6.0,10.5,0
1955,Master,Single,51124.0,1,1,79,60.47,2.33,25.58,0.0,2.33,9.3,2,1,0,3,3,0,0,0,0,0,0,0,CA,67,8.53,2,43,4.0,10.75,0
1970,Graduation,Single,43020.0,1,0,79,20.18,3.14,44.39,1.79,11.21,19.28,3,4,1,4,6,0,0,0,0,0,0,0,US,52,8.58,1,223,9.0,24.78,0
1963,Graduation,Single,49980.0,0,1,79,53.33,0.51,27.69,6.67,4.62,7.18,2,3,1,5,5,0,0,0,0,0,0,0,IND,59,8.69,1,195,9.0,21.67,0
1955,Graduation,Single,72906.0,0,0,79,34.75,2.78,45.09,6.17,6.52,4.69,1,3,4,9,1,0,0,0,0,0,0,0,SP,67,8.79,0,1151,16.0,71.94,0
1976,2n Cycle,Couple,25176.0,1,1,79,30.77,0.0,30.77,0.0,0.0,38.46,1,1,0,2,7,0,0,0,0,0,0,0,GER,46,8.89,2,13,3.0,4.33,0
1977,Graduation,Couple,96876.0,0,0,79,46.78,2.22,37.87,2.06,9.99,1.08,1,7,7,9,2,0,1,1,1,0,1,0,SP,45,8.9,0,1941,23.0,84.39,3
1979,2n Cycle,Couple,31086.0,1,1,79,33.33,4.17,22.92,6.25,0.0,33.33,2,1,1,2,8,1,0,0,0,0,0,0,GER,43,9.16,2,48,4.0,12.0,1
1983,Graduation,Single,24072.0,1,0,79,39.13,4.35,26.09,13.04,0.0,17.39,1,1,0,2,8,0,0,0,0,0,0,0,SP,39,9.21,1,23,3.0,7.67,0
1954,Graduation,Divorced,76773.0,0,0,79,44.64,4.84,38.84,7.44,2.85,1.38,1,2,2,11,1,0,0,0,0,0,0,0,SP,68,9.35,0,1156,15.0,77.07,0
1965,Graduation,Couple,72190.0,0,0,79,30.66,8.53,30.66,8.83,8.53,12.79,1,5,6,4,3,0,0,0,0,0,0,0,AUS,57,9.38,0,1947,15.0,129.8,0
1948,PhD,Couple,83837.0,0,0,79,64.26,5.01,9.03,6.53,6.75,8.42,1,9,10,5,4,0,1,0,1,0,1,0,IND,74,9.54,0,1318,24.0,54.92,2
1978,Graduation,Couple,17345.0,1,0,79,6.9,15.52,27.59,29.31,0.0,20.69,2,2,1,2,8,0,0,0,0,0,0,0,SP,44,9.66,1,58,5.0,11.6,0
1958,Master,Single,75154.0,0,1,79,47.51,0.87,17.94,14.0,12.51,7.17,1,6,3,6,3,0,0,0,0,0,1,0,US,64,9.82,1,1143,15.0,76.2,0
1961,Basic,Couple,28249.0,0,0,80,2.33,20.93,16.28,4.65,32.56,23.26,1,2,0,3,6,0,0,0,0,0,0,0,IND,61,8.04,0,43,5.0,8.6,0
1961,Basic,Couple,28249.0,0,0,80,2.33,20.93,16.28,4.65,32.56,23.26,1,2,0,3,6,0,0,0,0,0,0,0,SP,61,8.04,0,43,5.0,8.6,0
1980,Master,Couple,69661.0,0,0,80,78.66,1.92,12.71,3.84,1.92,0.96,1,7,3,12,3,0,0,0,0,0,0,0,IND,42,8.13,0,834,22.0,37.91,0
1979,PhD,Couple,27922.0,1,0,80,26.83,0.0,31.71,4.88,9.76,26.83,1,2,0,3,4,0,0,0,0,0,0,0,SA,43,8.14,1,41,5.0,8.2,0
1966,Master,Couple,45903.0,0,1,80,50.0,12.12,15.15,3.03,15.15,4.55,2,2,1,3,4,0,0,0,0,0,0,0,SA,56,8.19,1,66,6.0,11.0,0
1977,Master,Single,36273.0,1,0,80,38.16,3.95,39.47,3.95,2.63,11.84,2,3,0,3,6,0,0,0,0,0,0,0,SP,45,8.21,1,76,6.0,12.67,0
1968,Master,Couple,70777.0,0,1,80,70.39,4.45,14.36,0.0,0.89,9.91,3,5,3,12,3,0,0,0,0,0,0,0,SP,54,8.35,1,787,20.0,39.35,0
1976,Graduation,Couple,17148.0,1,0,80,13.24,13.24,16.18,19.12,14.71,23.53,4,3,1,3,8,0,0,0,0,0,0,0,CA,46,8.42,1,68,7.0,9.71,0
1969,Master,Couple,66476.0,0,1,80,73.25,2.76,15.0,2.47,0.89,5.63,2,6,8,10,4,0,0,0,0,0,0,0,GER,53,8.57,1,1013,24.0,42.21,0
1979,Master,Couple,45057.0,1,0,80,74.0,0.0,14.0,6.0,0.0,6.0,1,2,0,3,5,0,0,0,0,0,0,0,US,43,8.58,1,50,5.0,10.0,0
1968,Graduation,Couple,41120.0,1,1,80,29.63,2.47,28.4,0.0,9.88,29.63,3,2,1,3,6,0,0,0,0,0,0,0,SP,54,8.65,2,81,6.0,13.5,0
1959,PhD,Single,51411.0,0,0,80,43.55,5.91,26.88,1.61,1.08,20.97,1,1,3,4,2,0,0,0,0,0,0,0,AUS,63,8.65,0,186,8.0,23.25,0
1986,Master,Single,19485.0,2,0,80,60.0,0.0,40.0,0.0,0.0,0.0,1,1,0,2,7,0,0,0,0,0,0,0,IND,36,8.77,2,10,3.0,3.33,0
1983,PhD,Couple,21840.0,1,0,80,62.96,0.0,33.33,0.0,0.0,3.7,1,1,0,3,9,0,0,0,0,0,0,0,SP,39,8.95,1,27,4.0,6.75,0
1985,2n Cycle,Single,41473.0,1,0,80,27.63,10.53,26.32,19.74,3.95,11.84,1,2,0,3,7,0,0,0,0,0,0,0,SP,37,9.03,1,76,5.0,15.2,0
1956,2n Cycle,Divorced,31395.0,1,1,80,35.94,1.56,39.06,0.0,12.5,10.94,4,2,1,3,6,0,0,0,0,0,0,0,SP,66,9.27,2,64,6.0,10.67,0
1947,PhD,Widow,68117.0,0,1,80,66.45,4.73,23.12,0.0,1.83,3.87,2,11,8,4,6,1,0,0,0,0,1,0,SP,75,9.31,1,930,23.0,40.43,1
1975,2n Cycle,Widow,47682.0,0,1,80,31.09,11.71,15.93,18.62,10.94,11.71,4,4,3,8,5,0,0,0,0,0,0,0,SP,47,9.37,1,521,15.0,34.73,0
1972,Master,Couple,83151.0,0,0,80,41.26,6.27,35.89,5.84,1.79,8.95,1,5,7,10,2,1,0,1,1,0,1,0,SP,50,9.39,0,2346,22.0,106.64,3
1969,PhD,Divorced,58086.0,0,1,80,89.39,0.88,7.83,0.0,0.0,1.89,2,11,3,7,8,0,0,0,0,0,0,0,SP,53,9.44,1,792,21.0,37.71,0
1958,PhD,Couple,84460.0,0,0,80,29.06,5.16,19.69,20.27,10.33,15.49,0,9,9,4,5,0,1,1,1,1,1,0,SP,64,9.49,0,523,22.0,23.77,4
1962,Graduation,Single,66565.0,0,1,80,70.14,0.94,15.12,6.1,3.76,3.94,4,4,2,9,8,0,0,0,0,0,0,0,SP,60,9.57,1,1065,15.0,71.0,0
1969,Graduation,Divorced,23910.0,1,0,80,23.88,17.91,26.87,10.45,1.49,19.4,1,2,0,3,7,0,0,0,0,0,0,0,SP,53,9.68,1,67,5.0,13.4,0
1968,Graduation,Single,35893.0,1,1,80,79.4,0.0,11.56,0.0,0.0,9.05,6,3,1,5,8,0,0,0,0,0,0,0,IND,54,9.71,2,199,9.0,22.11,0
1973,Graduation,Divorced,71128.0,1,0,80,59.32,9.85,27.68,1.24,0.0,1.92,3,2,10,12,7,0,0,0,0,0,0,0,US,49,9.73,1,1615,24.0,67.29,0
1989,2n Cycle,Couple,38683.0,1,0,80,13.49,10.26,20.23,24.63,12.02,19.35,6,4,1,6,7,0,0,0,0,0,0,0,IND,33,9.74,1,341,11.0,31.0,0
1971,Graduation,Couple,37150.0,1,0,80,35.76,7.92,13.7,10.49,7.28,24.84,8,4,3,6,7,0,0,0,0,0,0,0,US,51,9.8,1,467,13.0,35.92,0
1976,Graduation,Couple,61064.0,0,1,80,35.83,11.67,31.67,0.0,4.17,16.67,5,8,4,11,6,0,0,0,0,0,0,0,SP,46,9.83,1,1080,23.0,46.96,0
1976,PhD,Couple,51650.0,0,1,81,79.58,1.57,11.52,1.05,2.62,3.66,1,4,1,4,5,0,0,0,0,0,0,0,IND,46,8.14,1,191,9.0,21.22,0
1956,Master,Couple,55249.0,0,1,81,74.62,0.77,14.62,1.54,0.0,8.46,1,2,1,4,3,0,0,0,0,0,0,0,SP,66,8.21,1,130,7.0,18.57,0
1973,PhD,Single,46854.0,1,1,81,36.5,0.38,30.04,2.66,0.38,30.04,6,5,1,3,8,1,0,0,0,0,1,0,IND,49,8.25,2,263,9.0,29.22,1
1996,Basic,Couple,14421.0,0,0,81,0.0,0.0,12.5,18.75,18.75,50.0,1,1,0,2,5,1,0,0,0,0,0,0,SP,26,8.37,0,16,3.0,5.33,1
1969,PhD,Couple,54132.0,0,1,81,71.43,2.38,19.05,0.0,0.0,7.14,1,1,0,3,7,0,0,0,0,0,0,0,GER,53,8.37,1,42,4.0,10.5,0
1975,Graduation,Divorced,153924.0,0,0,81,16.67,16.67,16.67,16.67,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,SP,47,8.39,0,6,4.0,1.5,0
1978,Graduation,Couple,64813.0,1,0,81,39.33,0.0,16.64,24.03,13.02,6.98,1,7,2,10,5,0,0,0,0,0,0,0,SP,44,8.49,1,745,19.0,39.21,0
1970,Master,Couple,61872.0,0,1,81,57.59,0.87,27.75,6.28,4.71,2.79,4,4,4,9,4,0,0,0,0,0,0,0,CA,52,8.55,1,573,17.0,33.71,0
1979,Graduation,Couple,58025.0,0,1,81,57.45,6.6,18.72,2.34,10.21,4.68,3,3,2,10,4,0,0,0,0,0,0,0,IND,43,8.59,1,470,15.0,31.33,0
1948,Master,Couple,83790.0,0,0,81,66.63,0.99,25.82,2.6,2.97,0.99,1,8,10,6,3,0,1,1,0,0,0,0,SA,74,8.62,0,1615,24.0,67.29,2
1979,Graduation,Couple,34350.0,1,0,81,33.33,6.25,31.25,4.17,2.08,22.92,1,1,0,3,7,0,0,0,0,0,0,0,AUS,43,8.7,1,48,4.0,12.0,0
1958,PhD,Widow,33438.0,1,1,81,68.89,1.11,17.78,3.33,2.22,6.67,4,2,1,4,5,0,0,0,0,0,0,0,SP,64,8.77,2,90,7.0,12.86,0
1986,2n Cycle,Couple,21955.0,1,0,81,9.09,1.82,12.73,30.91,25.45,20.0,2,2,1,3,6,0,0,0,0,0,0,0,SP,36,8.81,1,55,6.0,9.17,0
1971,PhD,Couple,60491.0,0,1,81,61.96,4.57,23.05,1.17,1.85,7.39,4,6,11,7,5,0,0,0,0,0,0,0,SP,51,8.82,1,1028,24.0,42.83,0
1964,PhD,Couple,59304.0,0,1,81,39.89,5.82,40.84,7.63,4.87,0.95,3,7,8,10,5,0,0,0,0,0,0,0,SP,58,8.92,1,1048,25.0,41.92,0
1974,Graduation,Couple,34421.0,1,0,81,10.0,10.0,23.33,20.0,6.67,30.0,1,1,0,2,7,0,0,0,0,0,0,0,SP,48,9.0,1,30,3.0,10.0,0
1974,Graduation,Couple,34421.0,1,0,81,10.0,10.0,23.33,20.0,6.67,30.0,1,1,0,2,7,0,0,0,0,0,0,0,SA,48,9.0,1,30,3.0,10.0,0
1953,PhD,Single,51411.0,1,2,81,77.78,0.0,16.67,0.0,0.0,5.56,1,0,0,3,5,0,0,0,0,0,0,0,IND,69,9.1,3,18,3.0,6.0,0
1958,Graduation,Divorced,71964.0,0,0,81,31.39,2.73,49.84,9.63,1.82,4.6,1,5,6,5,3,0,0,0,0,0,0,0,SP,64,9.12,0,1870,16.0,116.88,0
1953,PhD,Couple,64504.0,1,2,81,75.04,2.74,12.79,1.22,0.0,8.22,7,11,3,4,7,0,0,0,0,0,1,0,SP,69,9.33,3,1314,18.0,73.0,0
1961,Graduation,Couple,49678.0,0,1,81,72.7,1.59,17.78,0.95,0.63,6.35,2,6,2,4,7,0,0,0,0,0,0,0,SP,61,9.41,1,315,12.0,26.25,0
1976,Master,Single,60482.0,0,1,81,50.3,8.48,26.43,7.3,2.76,4.73,1,7,2,7,7,0,0,0,0,0,0,0,SA,46,9.44,1,507,16.0,31.69,0
1972,PhD,Single,55260.0,0,1,81,72.43,0.7,4.65,0.97,0.0,21.25,2,8,10,5,6,0,0,0,0,0,0,0,SA,50,9.55,1,1139,23.0,49.52,0
1969,Master,Widow,67369.0,0,1,81,88.84,0.0,4.79,2.53,0.96,2.87,4,7,4,10,4,0,1,1,0,0,1,0,SP,53,9.62,1,1461,21.0,69.57,2
1962,Master,Couple,47175.0,1,1,81,69.58,0.83,18.33,2.5,0.83,7.92,7,4,2,4,8,1,0,0,0,0,1,0,SA,60,9.67,2,240,10.0,24.0,1
1967,Graduation,Divorced,68743.0,0,0,81,54.58,6.46,18.51,8.44,6.46,5.54,1,11,5,13,7,0,0,0,0,0,0,0,US,55,9.84,0,2074,29.0,71.52,0
1981,PhD,Couple,56937.0,1,0,81,82.34,0.88,13.8,1.21,0.88,0.88,7,8,6,9,6,0,1,0,0,0,1,0,SP,41,9.91,1,906,23.0,39.39,1
1986,Graduation,Couple,83033.0,1,0,82,46.11,5.62,24.47,13.46,8.46,1.87,1,11,4,10,5,0,0,0,1,0,0,0,SA,36,8.12,1,1761,25.0,70.44,1
1976,Graduation,Single,37697.0,1,0,82,40.48,7.14,25.0,13.1,4.76,9.52,1,2,1,3,6,0,0,0,0,0,0,0,IND,46,8.39,1,84,6.0,14.0,0
1976,Graduation,Single,37697.0,1,0,82,40.48,7.14,25.0,13.1,4.76,9.52,1,2,1,3,6,0,0,0,0,0,0,0,SP,46,8.39,1,84,6.0,14.0,0
1951,Graduation,Couple,44689.0,1,1,82,52.94,0.0,14.71,0.0,0.0,32.35,2,1,1,2,7,1,0,0,0,0,0,0,SP,71,8.47,2,34,4.0,8.5,1
1970,2n Cycle,Couple,23162.0,1,1,82,12.31,4.62,13.85,29.23,6.15,33.85,3,1,1,3,6,0,0,0,0,0,0,0,CA,52,8.53,2,65,5.0,13.0,0
1959,Graduation,Divorced,63033.0,0,0,82,17.6,5.54,43.56,20.42,10.16,2.72,1,3,4,8,2,0,0,0,0,0,0,0,US,63,8.62,0,1102,15.0,73.47,0
1967,PhD,Single,40304.0,1,0,82,64.91,0.0,29.82,0.0,0.0,5.26,1,2,0,3,7,0,0,0,0,0,0,0,CA,55,8.75,1,57,5.0,11.4,0
1984,Graduation,Couple,40059.0,1,0,82,26.57,7.0,22.22,6.76,2.42,35.02,1,6,2,3,8,1,0,0,0,0,0,0,US,38,8.76,1,414,11.0,37.64,1
1954,Graduation,Couple,80067.0,0,0,82,32.44,1.06,50.81,1.69,10.81,3.19,1,4,6,6,2,0,0,1,0,0,0,0,IND,68,8.78,0,1600,16.0,100.0,1
1981,PhD,Single,36038.0,1,0,82,48.94,0.0,31.91,0.0,4.26,14.89,2,3,0,3,6,0,0,0,0,0,0,0,SP,41,9.08,1,47,6.0,7.83,0
1981,PhD,Single,51411.0,1,0,82,48.94,0.0,31.91,0.0,4.26,14.89,2,3,0,3,6,0,0,0,0,0,0,0,AUS,41,9.08,1,47,6.0,7.83,0
1968,Graduation,Couple,40521.0,1,1,82,57.14,0.0,23.81,0.0,0.0,19.05,1,0,1,2,5,0,0,0,0,0,0,0,SP,54,9.24,2,21,3.0,7.0,0
1956,PhD,Couple,66334.0,0,1,82,78.29,0.95,18.78,0.0,0.0,1.98,2,9,3,5,5,0,0,0,0,0,1,0,SP,66,9.24,1,1161,17.0,68.29,0
1984,Graduation,Single,11012.0,1,0,82,28.57,3.57,30.95,8.33,1.19,27.38,3,3,1,2,9,1,0,0,0,0,0,0,IND,38,9.29,1,84,6.0,14.0,1
1976,Graduation,Divorced,31615.0,1,0,82,3.92,5.88,39.22,11.76,21.57,17.65,2,2,0,3,7,0,0,0,0,0,0,0,SP,46,9.29,1,51,5.0,10.2,0
1971,Graduation,Couple,51411.0,1,1,82,73.2,1.03,16.49,0.0,0.0,9.28,4,2,1,3,8,0,0,0,0,0,0,0,AUS,51,9.33,2,97,6.0,16.17,0
1949,PhD,Couple,69098.0,0,0,82,53.89,0.9,31.97,5.94,0.0,7.3,1,7,8,9,5,0,0,0,0,0,0,0,SP,73,9.37,0,2440,24.0,101.67,0
1951,Graduation,Widow,70792.0,0,0,82,27.04,3.54,51.42,8.18,0.86,8.96,2,3,4,10,3,0,0,0,0,0,0,0,SP,71,9.4,0,1272,17.0,74.82,0
1979,Graduation,Couple,17688.0,1,0,82,18.18,18.18,9.09,27.27,9.09,18.18,1,1,0,2,8,0,0,0,0,0,0,1,SP,43,9.46,1,11,3.0,3.67,0
1989,Basic,Couple,25443.0,1,0,82,3.12,12.5,9.38,25.0,28.12,21.88,1,1,0,3,8,0,0,0,0,0,0,0,SA,33,9.52,1,32,4.0,8.0,0
1972,PhD,Couple,57091.0,0,1,82,93.15,0.0,4.84,1.21,0.0,0.81,2,9,2,5,7,0,1,0,0,0,1,0,SP,50,9.6,1,496,16.0,31.0,1
1981,2n Cycle,Single,24336.0,1,0,82,3.23,19.35,6.45,25.81,6.45,38.71,1,1,0,2,7,0,0,0,0,0,0,0,SP,41,9.84,1,31,3.0,10.33,0
1981,2n Cycle,Couple,51111.0,1,1,83,40.0,0.0,34.55,10.91,9.09,5.45,2,2,0,3,6,0,0,0,0,0,0,0,SA,41,8.03,2,55,5.0,11.0,0
1972,Graduation,Single,44503.0,1,1,83,64.58,2.08,16.67,0.0,0.0,16.67,2,2,0,3,6,0,0,0,0,0,0,0,SP,50,8.21,2,48,5.0,9.6,0
1971,Master,Couple,56850.0,0,1,83,53.97,1.59,30.16,3.17,11.11,0.0,1,1,1,3,2,0,0,0,0,0,0,0,CA,51,8.27,1,63,5.0,12.6,0
1969,PhD,Single,66582.0,0,0,83,61.26,1.94,32.61,1.24,2.95,0.0,1,2,8,9,1,0,0,0,0,0,0,0,SP,53,8.33,0,1288,19.0,67.79,0
1985,2n Cycle,Couple,23148.0,0,0,83,10.81,16.22,21.62,16.22,8.11,27.03,1,2,0,3,7,0,0,0,0,0,0,0,SP,37,8.36,0,37,5.0,7.4,0
1964,Graduation,Couple,82224.0,0,0,83,34.04,2.88,39.91,15.3,3.44,4.43,1,6,9,5,3,0,0,0,1,0,0,0,GER,58,8.43,0,902,20.0,45.1,1
1974,PhD,Couple,61917.0,1,1,83,50.55,4.4,39.56,2.2,2.2,1.1,1,2,0,4,5,0,0,0,0,0,0,0,SP,48,8.61,2,91,6.0,15.17,0
1966,Graduation,Couple,43482.0,2,1,83,20.45,1.14,36.36,6.82,3.41,31.82,3,2,0,4,6,0,0,0,0,0,0,0,IND,56,8.63,3,88,6.0,14.67,0
1979,Graduation,Divorced,68274.0,1,1,83,44.26,8.2,16.72,7.54,8.2,15.08,2,4,2,5,3,0,0,0,0,0,0,0,SA,43,8.75,2,305,11.0,27.73,0
1974,Graduation,Single,42373.0,1,1,83,41.1,3.07,37.42,1.84,4.91,11.66,5,2,1,5,5,0,0,0,0,0,0,0,SP,48,8.88,2,163,8.0,20.38,0
1954,Master,Couple,51411.0,0,1,83,77.78,0.0,10.63,0.0,0.0,11.59,2,4,1,4,6,0,0,0,0,0,0,0,AUS,68,9.02,1,207,9.0,23.0,0
1979,Graduation,Single,57537.0,1,0,83,35.05,10.28,25.5,9.36,1.47,18.35,4,4,3,8,4,0,0,0,0,0,0,0,AUS,43,9.06,1,545,15.0,36.33,0
1958,PhD,Widow,80995.0,0,1,83,58.03,1.89,27.6,4.93,3.78,3.78,1,8,9,4,4,0,0,0,0,0,0,0,CA,64,9.14,1,1482,21.0,70.57,0
1976,Graduation,Divorced,30992.0,1,0,83,39.53,0.0,32.56,16.28,6.98,4.65,1,1,0,3,7,0,0,0,0,0,0,0,CA,46,9.19,1,43,4.0,10.75,0
1971,PhD,Couple,78642.0,0,1,83,76.87,0.0,17.73,2.53,1.93,0.94,1,4,9,4,6,0,0,0,0,0,0,0,SP,51,9.19,1,1816,17.0,106.82,0
1955,Graduation,Couple,74268.0,0,0,83,22.31,7.4,35.31,10.87,19.51,4.6,1,4,3,5,2,0,0,0,0,0,0,0,SA,67,9.38,0,892,12.0,74.33,0
1962,Graduation,Couple,75072.0,0,1,83,54.33,3.17,28.8,0.0,2.05,11.65,2,5,4,8,3,0,0,0,0,0,0,0,SP,60,9.44,1,1073,17.0,63.12,0
1963,Graduation,Couple,56253.0,0,1,83,85.26,0.0,10.89,1.17,1.84,0.84,4,7,2,9,6,0,0,0,0,0,0,0,SP,59,9.56,1,597,18.0,33.17,0
1955,Graduation,Couple,59925.0,0,1,83,61.75,2.74,22.98,2.48,2.74,7.31,3,9,2,9,6,0,0,0,0,0,0,0,SP,67,9.58,1,766,20.0,38.3,0
1960,Graduation,Couple,62807.0,0,1,83,64.22,3.42,16.48,1.22,2.56,12.09,3,5,3,12,5,0,0,0,0,0,0,0,SP,62,9.83,1,819,20.0,40.95,0
1960,Graduation,Couple,62807.0,0,1,83,64.22,3.42,16.48,1.22,2.56,12.09,3,5,3,12,5,0,0,0,0,0,0,0,CA,62,9.83,1,819,20.0,40.95,0
1970,PhD,Couple,23626.0,1,0,84,62.79,4.65,32.56,0.0,0.0,0.0,3,3,1,3,5,0,0,0,0,0,0,0,GER,52,8.1,1,43,7.0,6.14,0
1976,Master,Couple,46106.0,1,1,84,55.56,0.0,14.81,3.7,0.0,25.93,1,1,1,2,6,0,0,0,0,0,0,0,SA,46,8.14,2,54,4.0,13.5,0
1965,Graduation,Couple,81168.0,0,0,84,34.37,0.0,49.62,12.32,1.84,1.84,1,6,4,7,3,0,0,0,1,0,0,0,SP,57,8.15,0,1193,17.0,70.18,1
1979,Graduation,Couple,27244.0,1,0,84,5.94,4.95,16.83,2.97,23.76,45.54,2,2,2,2,7,0,0,0,0,0,0,0,SP,43,8.32,1,101,6.0,16.83,0
1957,Graduation,Couple,26091.0,1,1,84,16.85,11.24,21.35,8.99,19.1,22.47,3,2,1,3,5,0,0,0,0,0,0,0,IND,65,8.35,2,89,6.0,14.83,0
1957,Graduation,Couple,26091.0,1,1,84,16.85,11.24,21.35,8.99,19.1,22.47,3,2,1,3,5,0,0,0,0,0,0,0,SP,65,8.35,2,89,6.0,14.83,0
1969,Master,Couple,43142.0,1,1,84,25.0,5.0,35.0,10.0,5.0,20.0,1,1,0,2,7,0,0,0,0,0,0,0,AUS,53,8.36,2,20,3.0,6.67,0
1971,Graduation,Couple,38232.0,1,1,84,35.25,4.1,22.95,5.74,4.92,27.05,4,3,1,3,5,0,0,0,0,0,0,0,SP,51,8.45,2,122,7.0,17.43,0
1985,Graduation,Couple,92533.0,0,0,84,61.27,1.86,10.43,9.73,13.0,3.71,1,6,5,11,2,0,0,1,1,0,0,0,GER,37,8.53,0,1131,22.0,51.41,2
1945,Graduation,Widow,63285.0,0,0,84,46.06,11.24,22.57,4.53,3.45,12.15,1,6,5,13,3,0,0,0,0,0,0,0,SP,77,8.65,0,1103,24.0,45.96,0
1955,Graduation,Couple,38946.0,0,1,84,45.14,2.33,31.91,2.33,2.33,15.95,2,3,1,6,5,0,0,0,0,0,0,0,US,67,8.68,1,257,10.0,25.7,0
1955,Graduation,Couple,38946.0,0,1,84,45.14,2.33,31.91,2.33,2.33,15.95,2,3,1,6,5,0,0,0,0,0,0,0,CA,67,8.68,1,257,10.0,25.7,0
1975,PhD,Couple,40233.0,0,1,84,53.69,2.68,30.87,0.0,11.41,1.34,5,2,1,5,6,0,0,0,0,0,0,0,SA,47,8.71,1,149,8.0,18.62,0
1969,2n Cycle,Couple,46831.0,1,1,84,28.21,2.56,12.82,7.69,5.13,43.59,2,1,2,2,4,0,0,0,0,0,0,0,SP,53,9.06,2,78,5.0,15.6,0
1987,Graduation,Couple,67605.0,0,0,84,35.82,2.99,30.06,19.62,5.76,5.76,1,2,8,6,1,0,0,0,0,0,0,0,SP,35,9.25,0,938,16.0,58.62,0
1976,Master,Single,70379.0,0,1,84,64.3,2.91,16.51,7.56,7.79,0.93,3,6,3,13,4,0,0,0,0,0,0,0,CA,46,9.33,1,860,22.0,39.09,0
1957,2n Cycle,Divorced,77297.0,0,0,84,51.71,7.73,13.81,6.08,15.46,5.2,1,5,7,9,4,0,0,0,1,0,0,0,SP,65,9.43,0,789,21.0,37.57,1
1962,Graduation,Couple,55759.0,0,1,84,79.04,0.0,9.95,1.17,0.82,9.02,5,10,3,8,8,0,0,0,0,0,0,0,CA,60,9.59,1,854,21.0,40.67,0
1951,Master,Single,58217.0,2,1,84,66.02,0.97,12.62,2.91,4.85,12.62,1,2,0,4,6,0,0,0,0,0,0,0,SP,71,9.62,3,103,6.0,17.17,0
1976,Graduation,Couple,51369.0,0,1,84,51.56,1.22,13.72,0.0,1.91,31.6,2,8,2,4,8,0,0,0,0,0,0,0,SA,46,9.68,1,576,14.0,41.14,0
1956,Graduation,Single,91249.0,0,0,84,79.0,1.61,7.1,4.24,6.44,1.61,0,7,9,6,4,0,1,1,1,1,1,0,SP,66,9.7,0,1676,22.0,76.18,4
1978,2n Cycle,Couple,52513.0,0,0,84,31.94,1.48,20.97,9.05,16.36,20.19,2,9,5,9,7,0,0,0,0,0,0,0,SP,44,9.82,0,1149,23.0,49.96,0
1970,Master,Couple,44159.0,1,0,85,60.73,0.73,22.55,8.73,4.73,2.55,4,4,1,6,5,0,0,0,0,0,0,0,SA,52,8.04,1,275,11.0,25.0,0
1962,Graduation,Couple,76081.0,0,0,85,28.27,2.9,40.17,6.1,3.19,19.36,1,4,5,4,2,0,0,0,1,0,0,0,SP,60,8.11,0,1033,13.0,79.46,1
1962,Graduation,Couple,76081.0,0,0,85,28.27,2.9,40.17,6.1,3.19,19.36,1,4,5,4,2,0,0,0,1,0,0,0,IND,60,8.11,0,1033,13.0,79.46,1
1974,Graduation,Divorced,39996.0,1,1,85,73.33,0.0,20.0,0.0,0.0,6.67,1,1,0,2,6,0,0,0,0,0,0,0,AUS,48,8.11,2,15,3.0,5.0,0
1973,PhD,Couple,55012.0,0,1,85,88.18,0.0,9.85,0.0,0.0,1.97,6,8,2,9,5,0,0,0,0,0,0,0,SP,49,8.28,1,660,19.0,34.74,0
1947,Graduation,Single,77457.0,0,0,85,58.34,0.95,34.57,1.3,3.89,0.95,1,2,5,10,1,0,0,1,0,0,0,0,SA,75,8.32,0,1157,17.0,68.06,1
1963,Graduation,Single,80695.0,0,0,85,29.04,6.73,51.3,10.06,1.93,0.94,1,5,8,5,2,0,0,0,0,0,0,0,US,59,8.5,0,1918,18.0,106.56,0
1956,Graduation,Couple,71866.0,0,1,85,25.73,24.9,24.9,14.41,5.45,4.62,1,6,3,10,3,0,0,0,0,0,0,0,AUS,66,8.52,1,715,19.0,37.63,0
1982,Master,Couple,73450.0,0,0,85,63.3,2.83,23.0,4.99,3.82,2.05,1,7,8,11,3,1,0,0,1,0,0,0,SP,40,8.57,0,1804,26.0,69.38,2
